filename,timestamp,latitude,longitude,angle,Region_ID
img_0352.jpeg,16:07,220584,143777,136,9
img_0353.jpeg,13:57,221195,143031,101,9
img_0354.jpeg,12:19,220445,143681,230,9
img_0355.jpeg,13:49,221178,143046,316,9
img_0356.jpeg,17:55,221197,143039,45,9
img_0357.jpeg,9:49,220555,143754,330,9
img_0358.jpeg,15:46,220909,143380,260,9
img_0359.jpeg,9:52,220555,143754,175,9
img_0360.jpeg,13:53,221178,143046,50,9
img_0361.jpeg,13:59,221195,143031,225,9
img_0362.jpeg,12:10,220949,143326,16,9
img_0363.jpg,7:43,220280,144265,20,3
img_0364.jpg,7:48,220117,144446,104,3
img_0365.jpg,17:51,219597,145052,272,3
img_0366.jpg,17:46,220251,144306,267,3
img_0367.jpg,8:00,219597,145059,166,3
img_0368.jpg,7:48,220117,144446,180,3
img_0369.jpg,7:39,220389,144159,191,3
img_0370.jpg,7:51,219847,144776,253,3
img_0371.jpg,7:42,220265,144286,191,3
img_0372.jpg,17:50,219597,145052,131,3
img_0373.jpg,17:48,219946,144665,49,3
img_0374.jpg,17:48,219946,144665,125,3
img_0375.jpg,7:31,220372,144024,284,3
img_0376.jpg,8:06,219336,145403,85,3
img_0377.jpg,17:43,220435,144091,123,3
img_0378.jpg,17:56,219300,145466,224,3
img_0379.jpg,17:43,220435,144091,188,3
img_0380.jpg,17:58,219746,144896,312,3
img_0381.jpg,17:59,219746,144896,102,3
img_0382.jpg,17:51,219597,145052,197,3
img_0383.jpg,17:52,219414,145294,137,3
img_0384.jpg,7:43,220280,144265,273,3
img_0385.jpg,7:34,220368,144019,12,3
img_0386.jpg,7:29,220432,144086,124,3
img_0387.jpg,17:49,219946,144665,108,3
img_0388.jpg,17:55,219300,145466,53,3
img_0389.jpg,17:53,219414,145294,322,3
img_0390.jpg,17:58,219746,144896,31,3
img_0391.jpg,17:55,219300,145466,310,3
img_0392.jpg,17:46,220251,144306,213,3
img_0393.jpg,8:02,219599,145057,274,3
img_0394.jpg,7:50,219847,144771,199,3
img_0395.jpg,17:56,219567,145097,275,3
img_0396.jpg,17:50,219597,145052,28,3
img_0397.jpg,17:57,219567,145097,251,3
img_0398.jpg,7:49,220138,144442,237,3
img_0399.jpg,8:06,219336,145403,162,3
img_0400.jpg,17:48,219946,144665,189,3
img_0401.jpg,17:55,219300,145466,127,3
img_0402.jpg,17:42,220435,144091,100,3
img_0403.jpg,17:44,220251,144306,36,3
img_0404.jpg,17:52,219414,145294,66,3
img_0405.jpg,7:30,220364,144030,218,3
img_0406.jpg,17:49,219946,144665,170,3
img_0407.jpg,17:55,219300,145466,339,3
img_0408.jpg,17:51,219597,145052,334,3
img_0409.jpg,7:44,220280,144286,73,3
img_0410.jpg,17:45,220251,144306,163,3
img_0411.jpg,7:52,219847,144776,16,3
img_0412.jpeg,15:07,218820,144162,66,5
img_0413.jpeg,15:02,218892,144072,223,5
img_0414.jpeg,17:11,218439,144667,234,5
img_0415.jpeg,15:04,218904,144078,143,5
img_0416.jpeg,15:17,218554,144450,193,5
img_0417.jpeg,14:58,218892,144072,33,5
img_0418.jpeg,15:12,218713,144270,50,5
img_0419.jpeg,14:35,218752,144238,50,5
img_0420.jpeg,17:15,218453,144596,248,5
img_0421.jpeg,17:03,218561,144474,173,5
img_0422.jpeg,17:12,218420,144672,335,5
img_0423.jpeg,15:01,218892,144072,263,5
img_0424.jpeg,16:59,218610,144452,134,5
img_0425.jpeg,14:38,218679,144329,350,5
img_0426.jpeg,14:47,218648,144407,334,5
img_0427.jpeg,17:04,218579,144485,130,5
img_0428.jpeg,15:15,218537,144464,257,5
img_0429.jpeg,16:58,218634,144417,217,5
img_0430.jpeg,17:18,218496,144563,261,5
img_0431.jpeg,16:48,218963,143991,358,5
img_0432.jpeg,16:55,218744,144287,186,5
img_0433.jpeg,15:24,218441,144598,83,5
img_0434.jpeg,16:52,218879,144080,184,5
img_0435.jpeg,14:59,218892,144072,347,5
img_0436.jpeg,16:53,218807,144151,172,5
img_0437.jpeg,16:57,218662,144385,196,5
img_0438.jpeg,17:13,218417,144656,283,5
img_0439.jpeg,17:08,218596,144462,109,5
img_0440.jpeg,14:40,218592,144433,95,5
img_0441.jpeg,17:00,218617,144432,257,5
img_0442.jpeg,17:05,218541,144475,189,5
img_0443.jpeg,17:02,218617,144432,93,5
img_0444.jpeg,15:09,218806,144159,118,5
img_0445.jpeg,17:09,218485,144601,158,5
img_0446.jpeg,15:19,218515,144502,95,5
img_0447.jpeg,16:49,218963,144012,290,5
img_0448.jpeg,15:14,218551,144475,227,5
img_0449.jpeg,16:53,218851,144114,231,5
img_0450.jpeg,16:55,218706,144335,207,5
img_0451.jpeg,15:05,218876,144119,208,5
img_0452.jpeg,16:46,219000,144011,211,5
img_0453.jpeg,14:36,218679,144329,103,5
img_0454.jpeg,17:19,218520,144537,310,5
img_0455.jpeg,15:00,218892,144072,327,5
img_0456.jpeg,15:10,218835,144135,342,5
img_0457.jpeg,15:26,218610,144445,262,5
img_0458.jpeg,14:45,218634,144440,240,5
img_0459.jpeg,16:56,218685,144356,236,5
img_0460.jpeg,14:43,218634,144439,169,5
img_0461.jpg,09:00,221693,142489,159,10
img_0462.jpg,08:40,220922,143506,226,10
img_0463.jpg,08:42,220803,143641,130,10
img_0464.jpg,08:58,221595,142609,95,10
img_0465.jpg,11:43,221161,143197,134,10
img_0466.jpg,11:39,220746,143585,252,10
img_0467.jpg,11:41,220901,143522,155,10
img_0468.jpg,08:42,220803,143641,303,10
img_0469.jpg,08:38,221091,143181,233,10
img_0470.jpg,08:56,221301,142921,306,10
img_0471.jpg,08:45,220642,143855,200,10
img_0472.jpg,08:38,221091,143181,283,10
img_0473.jpg,08:58,221595,142609,280,10
img_0474.jpg,08:36,221226,143113,185,10
img_0475.jpg,09:00,221693,142489,335,10
img_0476.jpg,11:43,221161,143197,316,10
img_0477.jpg,08:41,220922,143506,138,10
img_0478.jpg,08:45,220642,143855,308,10
img_0479.jpg,17:31,221444,142769,307,10
img_0480.jpg,08:42,220803,143641,335,10
img_0481.jpg,08:42,220803,143641,90,10
img_0482.jpg,08:36,221226,143113,105,10
img_0483.jpg,17:32,221444,142769,114,10
img_0484.jpg,11:41,220901,143522,40,10
img_0485.jpg,17:18,220644,143706,327,10
img_0486.jpg,08:56,221301,142921,88,10
img_0487.jpg,17:32,221444,142769,150,10
img_0488.jpg,11:39,220746,143585,174,10
img_0489.jpg,11:39,220746,143585,307,10
img_0490.jpg,11:43,221161,143197,10,10
img_0491.jpg,17:34,221636,142560,133,10
img_0492.jpg,17:34,221636,142560,306,10
img_0493.jpg,17:24,221206,143051,265,10
img_0494.jpg,17:34,221636,142560,215,10
img_0495.jpg,11:41,220901,143522,135,10
img_0496.jpg,08:36,221226,143113,141,10
img_0497.jpg,17:24,221206,143051,139,10
img_0498.jpg,08:48,220642,143855,345,10
img_0499.jpg,11:43,221161,143197,150,10
img_0500.jpg,17:24,221206,143051,314,10
img_0501.jpg,08:56,221301,142921,179,10
img_0502.jpg,17:18,220644,143706,290,10
img_0503.jpg,08:41,220922,143506,310,10
img_0504.jpg,08:45,220642,143855,278,10
img_0505.jpg,17:31,221444,142769,261,10
img_0506.jpg,17:24,221206,143051,221,10
img_0507.jpg,08:56,221301,142921,254,10
img_0508.jpg,09:00,221693,142489,251,10
img_0509.jpg,17:31,221444,142769,10,10
img_0510.jpg,17:47,218873,145342,281,1
img_0511.jpg,17:48,218873,145342,345,1
img_0512.jpg,18:08,219235,145813,28,1
img_0513.jpg,17:19,218261,144834,275,1
img_0514.jpg,17:40,218682,145249,90,1
img_0515.jpg,17:22,218261,144834,99,1
img_0516.jpg,17:55,218966,145508,144,1
img_0517.jpg,17:51,218873,145342,154,1
img_0518.jpg,17:43,218682,145249,311,1
img_0519.jpg,17:22,218261,144834,65,1
img_0520.jpg,17:44,218682,145249,202,1
img_0521.jpg,17:25,218261,144834,320,1
img_0522.jpg,17:26,218261,144834,290,1
img_0523.jpg,18:10,219235,145813,261,1
img_0524.jpg,17:55,218966,145508,104,1
img_0525.jpg,18:02,219117,145660,238,1
img_0526.jpg,17:30,218458,145081,315,1
img_0527.jpg,18:08,219235,145813,323,1
img_0528.jpg,17:33,218458,145081,140,1
img_0529.jpg,17:54,218966,145508,29,1
img_0530.jpg,18:07,219235,145813,5,1
img_0531.jpg,18:02,219117,145660,285,1
img_0532.jpg,17:53,218966,145508,8,1
img_0533.jpg,17:28,218458,145081,140,1
img_0534.jpg,18:00,219117,145660,311,1
img_0535.jpg,18:04,219117,145660,118,1
img_0536.jpg,18:13,219263,145834,40,1
img_0537.jpg,18:04,219117,145660,0,1
img_0538.jpg,17:43,218682,145249,286,1
img_0539.jpg,18:15,219263,145834,273,1
img_0540.jpg,17:56,218966,145508,220,1
img_0541.jpg,17:41,218682,145249,59,1
img_0542.jpg,17:40,218682,145249,168,1
img_0543.jpg,18:03,219117,145660,257,1
img_0544.jpg,17:42,218682,145249,42,1
img_0545.jpg,18:09,219235,145813,229,1
img_0546.jpg,17:28,218458,145081,138,1
img_0547.jpg,18:14,219263,145834,72,1
img_0548.jpg,17:50,218873,145342,68,1
img_0549.jpg,18:13,219263,145834,303,1
img_0550.jpg,17:47,218873,145342,306,1
img_0551.jpg,17:34,218458,145081,315,1
img_0552.jpg,17:44,218682,145249,236,1
img_0553.jpg,17:32,218458,145081,312,1
img_0554.jpg,17:32,218458,145081,312,1
img_0555.jpg,17:20,218261,144834,225,1
img_0556.jpg,18:14,219263,145834,120,1
img_0557.jpg,17:42,218682,145249,351,1
img_0558.jpg,17:31,218458,145081,307,1
img_0559.jpg,18:10,219235,145813,127,1
img_0560.jpg,17:57,218966,145508,281,1
img_0561.jpg,18:01,219117,145660,119,1
img_0562.jpg,18:00,219117,145660,194,1
img_0563.jpg,17:57,218966,145508,273,1
img_0564.jpg,18:05,219117,145660,329,1
img_0565.jpg,17:48,218873,145342,16,1
img_0566.jpg,17:23,218261,144834,6,1
img_0567.jpg,18:11,219235,145813,82,1
img_0568.jpg,17:49,218873,145342,32,1
img_0569.jpg,15:28,220600,143753,270,9
img_0570.jpg,17:35,220417,143946,270,9
img_0571.jpg,15:30,220728,143619,90,9
img_0572.jpg,17:43,220984,143298,270,9
img_0573.jpg,17:35,220417,143946,0,9
img_0574.jpg,13:43,221049,143202,180,9
img_0575.jpg,9:16,220583,143771,0,9
img_0576.jpg,9:03,221157,143059,0,9
img_0577.jpg,9:16,220583,143771,180,9
img_0578.jpg,17:35,220417,143946,90,9
img_0579.jpg,17:38,220573,143785,90,9
img_0580.jpg,9:11,220783,143478,180,9
img_0581.jpg,17:43,220984,143298,180,9
img_0582.jpg,13:43,221049,143202,90,9
img_0583.jpg,15:33,220938,143366,180,9
img_0584.jpg,17:43,220984,143298,90,9
img_0585.jpg,15:30,220728,143619,180,9
img_0586.jpg,15:31,220826,143489,180,9
img_0587.jpg,15:37,221043,143164,270,9
img_0588.jpg,15:28,220600,143753,180,9
img_0589.jpg,9:16,220583,143771,270,9
img_0590.jpg,9:03,221157,143059,270,9
img_0591.jpg,9:03,221157,143059,90,9
img_0592.jpg,9:05,221074,143185,180,9
img_0593.jpg,9:14,220649,143673,0,9
img_0594.jpg,17:40,220808,143516,0,9
img_0595.jpg,15:31,220826,143489,270,9
img_0596.jpg,15:35,221002,143276,270,9
img_0597.jpg,9:03,221157,143059,180,9
img_0598.jpg,9:14,220649,143673,90,9
img_0599.jpg,17:40,220808,143516,90,9
img_0600.jpg,13:45,220963,143316,0,9
